Respondent_ID,Age_Group,City_Tier,Occupation,Monthly_Reading_Hours,Primary_Format,Reading_Motivation,Attention_Span,Aesthetic_Importance,Influence_Source,Design_Language,Comp_Tea_Coffee,Comp_Scented_Candle,Comp_Music,Comp_Snacks,Annotation_Style,Inv_Kindle,Inv_Reading_Light,Inv_Bookmarks,Inv_Scented_Candles,Inv_Planner,Favorite_Genre,Gifting_Frequency,Monthly_Lifestyle_Spend,Price_Threshold_Cheap,Price_Threshold_Expensive,Coffee_Benchmark,Customization_Premium,Eco_Importance,Material_Preference,AI_Trust,Subscription_Interest,Final_Intent
RESP_2108,25-34,Tier 2,Corporate,12,Hybrid,Escape/Relax,15-30m,2,Peer Recommendations,Minimalist/Modern,0,1,0,0,Digital Notes,1,0,1,1,1,Romance,0,6290,778,2766,Yes,No,4,Metallic,Yes,Monthly Surprise Box,No
RESP_2109,25-34,Tier 2,Student,12,E-books/Kindle,Learn/Grow,30-60m,4,Social Media/Influencers,Traditional Indian/Ikat,0,0,0,1,Dog-ear,1,0,1,0,1,Romance,4-6,3598,398,2256,No,Yes,2,Metallic,No,One-time Purchase,Maybe
RESP_2110,25-34,Tier 2,Student,12,E-books/Kindle,Escape/Relax,15-30m,3,Bestseller Lists,Minimalist/Modern,0,0,0,0,None,0,0,1,0,0,Romance,0,3650,501,2434,No,No,5,Metallic,Yes,Monthly Surprise Box,Maybe
RESP_2111,35+,Tier 1,Corporate,4,Physical Books,Social Status,<15m,1,Bestseller Lists,Minimalist/Modern,1,0,0,1,None,0,1,1,0,1,Mythology/History,0,7022,659,2490,Yes,No,2,Genuine Leather,No,Monthly Surprise Box,No
RESP_2112,18-24,Tier 2,Student,6,Physical Books,Learn/Grow,15-30m,4,Social Media/Influencers,Dark Academia/Vintage,1,0,0,0,Sticky Tabs,0,0,1,0,0,Mythology/History,0,2832,599,2970,No,Yes,2,Metallic,No,Monthly Surprise Box,Maybe
RESP_2113,25-34,Tier 1,Other,8,Hybrid,Social Status,15-30m,5,Peer Recommendations,Dark Academia/Vintage,1,1,0,1,Dog-ear,1,0,0,1,0,Sci-Fi,1-3,8855,745,2789,Yes,Yes,1,Recycled Wood,No,Monthly Surprise Box,Maybe
RESP_2114,18-24,Tier 1,Student,11,Physical Books,Digital Detox,<15m,5,Bestseller Lists,Traditional Indian/Ikat,1,1,1,0,Digital Notes,0,0,1,1,0,Mythology/History,0,6374,546,2827,Yes,Yes,2,Handloom Fabric,No,One-time Purchase,Yes
RESP_2115,25-34,Tier 1,Corporate,12,E-books/Kindle,Digital Detox,15-30m,4,Social Media/Influencers,Dark Academia/Vintage,0,1,0,0,Digital Notes,1,0,1,1,1,Sci-Fi,0,8048,771,2522,Yes,Yes,5,Genuine Leather,Yes,Monthly Surprise Box,No
RESP_2116,18-24,Tier 1,Other,14,Physical Books,Learn/Grow,15-30m,4,Peer Recommendations,Dark Academia/Vintage,0,1,0,1,Sticky Tabs,0,0,0,1,0,Sci-Fi,0,4051,419,2265,No,Yes,4,Metallic,No,One-time Purchase,Yes
RESP_2117,25-34,Tier 1,Corporate,10,Physical Books,Learn/Grow,15-30m,3,Social Media/Influencers,Minimalist/Modern,1,0,0,1,Dog-ear,0,0,1,0,1,Romance,1-3,6302,659,2155,Yes,No,2,Handloom Fabric,Yes,One-time Purchase,No
RESP_2118,25-34,Tier 1,Student,13,Audiobooks,Digital Detox,1hr+,1,Bestseller Lists,Minimalist/Modern,1,0,1,1,Dog-ear,0,0,0,0,0,Romance,1-3,6809,570,2666,Yes,No,5,Handloom Fabric,Yes,Monthly Surprise Box,No
RESP_2119,18-24,Tier 1,Corporate,7,E-books/Kindle,Social Status,<15m,1,Peer Recommendations,Minimalist/Modern,0,0,0,1,Sticky Tabs,1,0,1,0,1,Self-Help,1-3,12956,1045,3339,Yes,No,2,Metallic,Yes,Monthly Surprise Box,No
RESP_2120,35+,Tier 1,Corporate,8,Physical Books,Escape/Relax,<15m,3,Social Media/Influencers,Minimalist/Modern,1,0,1,0,Digital Notes,1,1,1,0,1,Romance,7+,10083,932,3756,Yes,No,4,Genuine Leather,No,One-time Purchase,No
RESP_2121,18-24,Tier 1,Student,16,Hybrid,Digital Detox,<15m,1,Bestseller Lists,Minimalist/Modern,0,1,1,0,Dog-ear,0,0,1,1,0,Thriller/Mystery,1-3,8697,650,3011,Yes,Yes,1,Metallic,Yes,Monthly Surprise Box,No
RESP_2122,18-24,Tier 2,Creative/Freelancer,9,Hybrid,Social Status,<15m,5,Bestseller Lists,Dark Academia/Vintage,0,1,1,0,Digital Notes,0,0,1,1,1,Sci-Fi,1-3,4964,483,2232,No,Yes,3,Recycled Wood,No,One-time Purchase,Maybe
RESP_2123,18-24,Tier 1,Creative/Freelancer,10,E-books/Kindle,Digital Detox,<15m,4,Bestseller Lists,Dark Academia/Vintage,1,1,0,0,Dog-ear,1,1,1,1,1,Self-Help,1-3,4769,481,2299,No,Yes,3,Handloom Fabric,Yes,One-time Purchase,Yes
RESP_2124,18-24,Tier 1,Other,7,E-books/Kindle,Escape/Relax,<15m,2,Peer Recommendations,Minimalist/Modern,1,0,0,1,Digital Notes,1,1,0,0,0,Mythology/History,1-3,8373,804,3265,Yes,No,2,Recycled Wood,No,One-time Purchase,No
RESP_2125,25-34,Tier 3,Student,11,Hybrid,Social Status,15-30m,4,Peer Recommendations,Dark Academia/Vintage,1,0,0,1,None,1,0,1,0,0,Romance,0,3259,538,2231,No,Yes,5,Genuine Leather,No,Monthly Surprise Box,Maybe
RESP_2126,18-24,Tier 1,Student,10,E-books/Kindle,Digital Detox,15-30m,3,Bestseller Lists,Minimalist/Modern,0,0,1,1,Dog-ear,1,0,1,0,1,Thriller/Mystery,1-3,150206,1025,3603,Yes,No,5,Handloom Fabric,No,One-time Purchase,No
RESP_2127,25-34,Tier 2,Creative/Freelancer,14,Hybrid,Digital Detox,1hr+,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,None,1,0,0,1,0,Self-Help,1-3,2750,384,1927,No,Yes,2,Genuine Leather,Yes,One-time Purchase,Maybe
RESP_2128,18-24,Tier 3,Creative/Freelancer,7,E-books/Kindle,Learn/Grow,1hr+,2,Peer Recommendations,Minimalist/Modern,1,1,0,0,Dog-ear,0,0,1,1,1,Sci-Fi,1-3,4335,709,2718,No,Yes,4,Recycled Wood,No,One-time Purchase,Yes
RESP_2129,18-24,Tier 1,Corporate,13,E-books/Kindle,Digital Detox,<15m,2,Peer Recommendations,Minimalist/Modern,1,1,0,0,Digital Notes,1,1,0,1,1,Sci-Fi,0,8074,712,2561,Yes,Yes,3,Recycled Wood,No,One-time Purchase,Maybe
RESP_2130,35+,Tier 1,Corporate,6,Physical Books,Escape/Relax,15-30m,1,Peer Recommendations,Minimalist/Modern,1,0,0,0,Digital Notes,0,1,1,0,1,Sci-Fi,0,6207,553,1981,Yes,No,4,Metallic,No,Monthly Surprise Box,No
RESP_2131,25-34,Tier 3,Student,11,Physical Books,Social Status,30-60m,4,Peer Recommendations,Dark Academia/Vintage,0,1,0,1,None,0,0,1,1,0,Sci-Fi,1-3,2047,460,2622,No,Yes,5,Metallic,Yes,One-time Purchase,Maybe
RESP_2132,25-34,Tier 1,Creative/Freelancer,7,E-books/Kindle,Learn/Grow,15-30m,3,Bestseller Lists,Minimalist/Modern,0,0,0,1,Digital Notes,1,1,0,0,0,Self-Help,0,10895,777,3151,Yes,Yes,1,Handloom Fabric,No,One-time Purchase,No
RESP_2133,35+,Tier 2,Student,9,Physical Books,Social Status,<15m,4,Bestseller Lists,Traditional Indian/Ikat,1,0,0,0,Digital Notes,0,1,1,0,0,Romance,1-3,10535,1017,3225,Yes,Yes,2,Handloom Fabric,Yes,Monthly Surprise Box,Yes
RESP_2134,18-24,Tier 1,Student,2,Physical Books,Digital Detox,15-30m,2,Peer Recommendations,Minimalist/Modern,0,1,0,1,Digital Notes,0,1,1,1,0,Thriller/Mystery,1-3,8706,724,2813,Yes,No,4,Recycled Wood,Yes,Monthly Surprise Box,No
RESP_2135,25-34,Tier 1,Student,10,Physical Books,Learn/Grow,15-30m,4,Peer Recommendations,Dark Academia/Vintage,1,1,1,1,None,0,0,1,1,0,Thriller/Mystery,1-3,126994,1065,4080,Yes,Yes,4,Genuine Leather,Yes,One-time Purchase,No
RESP_2136,35+,Tier 1,Student,5,Hybrid,Learn/Grow,1hr+,2,Peer Recommendations,Minimalist/Modern,1,0,0,0,Sticky Tabs,0,1,1,0,0,Thriller/Mystery,1-3,9665,814,2695,Yes,No,1,Handloom Fabric,No,Monthly Surprise Box,No
RESP_2137,25-34,Tier 1,Corporate,14,Hybrid,Digital Detox,15-30m,1,Bestseller Lists,Minimalist/Modern,1,0,0,1,None,1,0,0,0,1,Sci-Fi,1-3,4009,646,2996,No,No,2,Recycled Wood,No,Monthly Surprise Box,No
RESP_2138,18-24,Tier 1,Corporate,12,E-books/Kindle,Digital Detox,15-30m,2,Peer Recommendations,Minimalist/Modern,1,0,0,1,Dog-ear,1,0,0,0,1,Mythology/History,4-6,5843,782,2528,Yes,Yes,4,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2139,18-24,Tier 3,Student,7,E-books/Kindle,Digital Detox,15-30m,1,Peer Recommendations,Minimalist/Modern,1,0,0,1,Sticky Tabs,1,0,0,0,0,Mythology/History,1-3,120544,451,1940,No,No,4,Recycled Wood,No,Monthly Surprise Box,No
RESP_2140,35+,Tier 3,Corporate,4,Physical Books,Digital Detox,30-60m,5,Bestseller Lists,Dark Academia/Vintage,1,1,1,0,Dog-ear,0,0,1,1,1,Sci-Fi,7+,3560,675,2452,No,Yes,2,Handloom Fabric,No,One-time Purchase,Maybe
RESP_2141,35+,Tier 1,Corporate,2,Physical Books,Digital Detox,30-60m,1,Peer Recommendations,Minimalist/Modern,1,1,1,1,None,0,0,1,1,1,Thriller/Mystery,7+,9530,697,2514,Yes,Yes,3,Metallic,No,One-time Purchase,No
RESP_2142,18-24,Tier 2,Creative/Freelancer,15,Audiobooks,Escape/Relax,15-30m,5,Bestseller Lists,Traditional Indian/Ikat,1,1,1,0,None,0,1,0,1,0,Sci-Fi,1-3,6914,701,2851,Yes,Yes,2,Handloom Fabric,No,One-time Purchase,Maybe
RESP_2143,35+,Tier 3,Corporate,3,E-books/Kindle,Social Status,<15m,5,Bestseller Lists,Dark Academia/Vintage,1,1,1,0,Digital Notes,1,1,0,1,1,Mythology/History,4-6,3845,470,2140,No,Yes,1,Genuine Leather,Yes,Monthly Surprise Box,Yes
RESP_2144,18-24,Tier 1,Student,11,Physical Books,Learn/Grow,<15m,4,Bestseller Lists,Traditional Indian/Ikat,1,1,0,0,Dog-ear,0,1,1,1,0,Sci-Fi,1-3,5430,747,2858,Yes,Yes,3,Metallic,No,One-time Purchase,Maybe
RESP_2145,25-34,Tier 1,Student,13,Physical Books,Learn/Grow,15-30m,5,Peer Recommendations,Traditional Indian/Ikat,0,1,0,0,None,0,0,1,1,0,Mythology/History,0,4973,619,2436,No,Yes,5,Handloom Fabric,No,One-time Purchase,Yes
RESP_2146,25-34,Tier 3,Student,11,Hybrid,Social Status,30-60m,5,Social Media/Influencers,Dark Academia/Vintage,0,1,0,0,Dog-ear,1,0,1,1,1,Self-Help,1-3,142629,382,2173,No,Yes,3,Recycled Wood,No,One-time Purchase,No
RESP_2147,18-24,Tier 2,Corporate,14,E-books/Kindle,Escape/Relax,30-60m,3,Bestseller Lists,Minimalist/Modern,1,1,1,0,Digital Notes,1,0,0,1,1,Self-Help,1-3,3585,414,1742,No,No,4,Metallic,No,Monthly Surprise Box,Maybe
RESP_2148,25-34,Tier 2,Corporate,12,Physical Books,Learn/Grow,15-30m,4,Peer Recommendations,Dark Academia/Vintage,1,0,0,0,Digital Notes,1,0,1,1,1,Romance,1-3,5079,689,2409,Yes,Yes,2,Recycled Wood,No,One-time Purchase,Maybe
RESP_2149,18-24,Tier 2,Corporate,11,Audiobooks,Social Status,15-30m,5,Bestseller Lists,Dark Academia/Vintage,0,1,0,1,Dog-ear,0,0,0,1,1,Thriller/Mystery,1-3,6172,630,2601,Yes,Yes,4,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2150,35+,Tier 2,Other,5,Hybrid,Learn/Grow,15-30m,4,Social Media/Influencers,Traditional Indian/Ikat,0,1,1,1,Dog-ear,1,0,0,1,0,Sci-Fi,0,6153,764,2638,Yes,Yes,2,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2151,25-34,Tier 3,Corporate,5,E-books/Kindle,Learn/Grow,15-30m,1,Bestseller Lists,Minimalist/Modern,1,0,1,0,None,0,0,0,0,1,Romance,1-3,3529,558,2762,No,No,1,Handloom Fabric,Yes,Monthly Surprise Box,No
RESP_2152,25-34,Tier 3,Other,7,Physical Books,Learn/Grow,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Digital Notes,0,0,0,0,1,Sci-Fi,1-3,1925,395,2182,No,No,4,Handloom Fabric,No,Monthly Surprise Box,No
RESP_2153,18-24,Tier 1,Student,14,Audiobooks,Learn/Grow,15-30m,1,Peer Recommendations,Minimalist/Modern,1,1,0,0,Sticky Tabs,0,1,0,1,1,Sci-Fi,1-3,9196,948,3464,Yes,No,4,Metallic,Yes,One-time Purchase,No
RESP_2154,25-34,Tier 1,Corporate,100,Hybrid,Escape/Relax,15-30m,2,Peer Recommendations,Minimalist/Modern,1,0,0,0,None,1,0,1,0,1,Sci-Fi,1-3,9112,792,2837,Yes,Yes,2,Recycled Wood,Yes,One-time Purchase,No
RESP_2155,18-24,Tier 1,Student,14,Physical Books,Digital Detox,15-30m,5,Peer Recommendations,Dark Academia/Vintage,0,0,0,1,Sticky Tabs,0,1,1,0,0,Romance,1-3,8252,826,3444,Yes,Yes,4,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2156,18-24,Tier 1,Student,10,E-books/Kindle,Social Status,15-30m,4,Social Media/Influencers,Dark Academia/Vintage,1,1,0,1,Digital Notes,1,1,1,1,0,Mythology/History,4-6,10862,804,2567,Yes,Yes,4,Handloom Fabric,No,One-time Purchase,Yes
RESP_2157,18-24,Tier 1,Student,5,E-books/Kindle,Social Status,<15m,1,Peer Recommendations,Minimalist/Modern,0,0,1,0,None,0,1,1,0,0,Mythology/History,0,5808,605,2291,Yes,Yes,4,Recycled Wood,Yes,Monthly Surprise Box,No
RESP_2158,25-34,Tier 3,Corporate,11,Physical Books,Learn/Grow,<15m,2,Social Media/Influencers,Minimalist/Modern,0,0,0,0,Sticky Tabs,0,1,1,1,1,Mythology/History,1-3,4150,458,2495,No,No,3,Handloom Fabric,No,Monthly Surprise Box,No
RESP_2159,25-34,Tier 2,Creative/Freelancer,7,Physical Books,Learn/Grow,<15m,3,Peer Recommendations,Minimalist/Modern,0,0,1,0,Sticky Tabs,1,0,1,0,0,Thriller/Mystery,0,8347,706,2791,Yes,No,4,Genuine Leather,No,Monthly Surprise Box,No
RESP_2160,25-34,Tier 3,Student,14,Hybrid,Escape/Relax,<15m,5,Social Media/Influencers,Traditional Indian/Ikat,0,0,0,1,None,1,0,0,0,0,Sci-Fi,1-3,1615,524,2732,No,Yes,3,Genuine Leather,Yes,Monthly Surprise Box,Maybe
RESP_2161,18-24,Tier 1,Corporate,10,Physical Books,Social Status,1hr+,4,Social Media/Influencers,Dark Academia/Vintage,1,1,1,1,Digital Notes,0,1,0,1,1,Thriller/Mystery,1-3,9901,920,2916,Yes,Yes,3,Genuine Leather,Yes,One-time Purchase,No
RESP_2162,25-34,Tier 1,Corporate,10,Audiobooks,Escape/Relax,30-60m,3,Peer Recommendations,Minimalist/Modern,1,0,1,0,Dog-ear,0,1,0,0,1,Self-Help,1-3,114509,1308,4378,Yes,Yes,5,Recycled Wood,Yes,One-time Purchase,No
RESP_2163,35+,Tier 3,Student,11,Physical Books,Escape/Relax,30-60m,3,Social Media/Influencers,Minimalist/Modern,0,0,1,0,Digital Notes,0,0,1,0,1,Self-Help,4-6,2363,333,1927,No,No,2,Metallic,Yes,One-time Purchase,No
RESP_2164,25-34,Tier 2,Corporate,6,Physical Books,Social Status,1hr+,2,Peer Recommendations,Minimalist/Modern,1,0,0,1,Sticky Tabs,0,0,1,0,1,Self-Help,7+,134963,753,2898,Yes,Yes,3,Handloom Fabric,No,One-time Purchase,No
RESP_2165,25-34,Tier 1,Creative/Freelancer,10,Physical Books,Learn/Grow,15-30m,4,Peer Recommendations,Dark Academia/Vintage,0,1,0,1,Digital Notes,0,0,0,1,0,Mythology/History,7+,9018,844,2976,Yes,Yes,2,Handloom Fabric,No,Monthly Surprise Box,No
RESP_2166,25-34,Tier 3,Corporate,9,Audiobooks,Escape/Relax,<15m,2,Peer Recommendations,Minimalist/Modern,0,0,0,0,Dog-ear,1,0,0,0,1,Self-Help,4-6,3490,517,2750,No,No,5,Handloom Fabric,Yes,Monthly Surprise Box,No
RESP_2167,18-24,Tier 1,Corporate,11,Audiobooks,Digital Detox,30-60m,1,Peer Recommendations,Minimalist/Modern,0,0,1,1,Digital Notes,0,1,1,0,1,Romance,0,6912,816,3239,Yes,No,3,Recycled Wood,Yes,One-time Purchase,No
RESP_2168,18-24,Tier 2,Creative/Freelancer,10,Physical Books,Learn/Grow,15-30m,3,Social Media/Influencers,Minimalist/Modern,0,1,0,0,Dog-ear,0,0,1,1,1,Mythology/History,4-6,3402,391,2260,No,No,1,Recycled Wood,No,Monthly Surprise Box,No
RESP_2169,18-24,Tier 3,Creative/Freelancer,13,Hybrid,Escape/Relax,15-30m,5,Social Media/Influencers,Dark Academia/Vintage,0,0,0,0,Digital Notes,1,0,0,1,0,Self-Help,1-3,1294,402,2359,No,Yes,5,Handloom Fabric,Yes,Monthly Surprise Box,Yes
RESP_2170,18-24,Tier 1,Creative/Freelancer,8,Hybrid,Social Status,<15m,4,Social Media/Influencers,Dark Academia/Vintage,1,1,1,0,Digital Notes,1,0,0,1,1,Thriller/Mystery,4-6,5628,481,2571,Yes,Yes,3,Recycled Wood,No,One-time Purchase,Maybe
RESP_2171,18-24,Tier 3,Corporate,8,Physical Books,Learn/Grow,15-30m,5,Peer Recommendations,Traditional Indian/Ikat,1,0,0,1,Sticky Tabs,0,0,1,0,1,Self-Help,0,4619,579,2106,No,Yes,3,Genuine Leather,No,One-time Purchase,Maybe
RESP_2172,35+,Tier 1,Other,4,Physical Books,Escape/Relax,<15m,1,Bestseller Lists,Minimalist/Modern,0,1,0,0,Sticky Tabs,0,0,1,1,1,Self-Help,1-3,17405,1235,4430,Yes,Yes,3,Handloom Fabric,Yes,One-time Purchase,No
RESP_2173,25-34,Tier 1,Student,6,Physical Books,Escape/Relax,1hr+,1,Bestseller Lists,Minimalist/Modern,0,0,1,0,Sticky Tabs,0,0,1,0,0,Thriller/Mystery,0,8772,829,3139,Yes,No,2,Recycled Wood,Yes,One-time Purchase,No
RESP_2174,18-24,Tier 1,Student,9,E-books/Kindle,Social Status,15-30m,4,Social Media/Influencers,Traditional Indian/Ikat,1,1,0,1,Digital Notes,1,0,0,1,0,Thriller/Mystery,4-6,6790,813,2635,Yes,Yes,2,Genuine Leather,No,One-time Purchase,No
RESP_2175,25-34,Tier 3,Corporate,8,E-books/Kindle,Escape/Relax,30-60m,5,Social Media/Influencers,Dark Academia/Vintage,0,0,1,0,None,1,1,1,0,1,Mythology/History,4-6,6509,741,2439,Yes,Yes,1,Handloom Fabric,No,One-time Purchase,Maybe
RESP_2176,18-24,Tier 3,Corporate,8,Physical Books,Escape/Relax,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,1,0,1,None,1,0,1,1,1,Sci-Fi,1-3,4587,563,2418,No,Yes,1,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2177,25-34,Tier 1,Corporate,9,Hybrid,Escape/Relax,15-30m,3,Peer Recommendations,Minimalist/Modern,1,0,1,0,Digital Notes,1,1,0,0,1,Thriller/Mystery,1-3,6080,539,1945,Yes,Yes,1,Metallic,No,One-time Purchase,No
RESP_2178,18-24,Tier 1,Corporate,15,Hybrid,Digital Detox,30-60m,3,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Dog-ear,1,0,0,0,1,Mythology/History,1-3,4285,698,3243,No,No,4,Recycled Wood,Yes,One-time Purchase,No
RESP_2179,25-34,Tier 2,Other,6,Hybrid,Social Status,30-60m,5,Peer Recommendations,Dark Academia/Vintage,0,0,1,0,Digital Notes,1,0,0,1,0,Self-Help,4-6,5420,500,1891,Yes,Yes,3,Recycled Wood,Yes,Monthly Surprise Box,Maybe
RESP_2180,25-34,Tier 1,Corporate,11,E-books/Kindle,Social Status,<15m,3,Social Media/Influencers,Minimalist/Modern,0,0,0,1,None,1,0,0,0,1,Thriller/Mystery,4-6,12354,906,2963,Yes,No,4,Handloom Fabric,No,One-time Purchase,No
RESP_2181,25-34,Tier 1,Corporate,13,Physical Books,Digital Detox,30-60m,5,Social Media/Influencers,Traditional Indian/Ikat,1,1,0,1,None,1,1,1,1,1,Thriller/Mystery,1-3,4036,660,3061,No,Yes,4,Genuine Leather,Yes,Monthly Surprise Box,Maybe
RESP_2182,35+,Tier 3,Student,8,Hybrid,Learn/Grow,<15m,2,Social Media/Influencers,Minimalist/Modern,0,0,1,0,Sticky Tabs,0,0,0,0,0,Thriller/Mystery,1-3,1253,368,2283,No,No,1,Metallic,No,Monthly Surprise Box,No
RESP_2183,35+,Tier 3,Corporate,6,E-books/Kindle,Digital Detox,15-30m,2,Social Media/Influencers,Minimalist/Modern,0,0,0,1,Dog-ear,0,0,0,0,1,Self-Help,0,1867,492,2091,No,No,3,Genuine Leather,No,Monthly Surprise Box,No
RESP_2184,25-34,Tier 1,Creative/Freelancer,5,Physical Books,Learn/Grow,<15m,2,Social Media/Influencers,Minimalist/Modern,1,0,1,0,Dog-ear,0,0,1,0,1,Romance,0,8850,658,2660,Yes,No,1,Metallic,Yes,One-time Purchase,No
RESP_2185,18-24,Tier 2,Corporate,7,E-books/Kindle,Social Status,15-30m,2,Peer Recommendations,Minimalist/Modern,1,0,0,1,None,1,1,0,0,1,Thriller/Mystery,1-3,3780,409,1604,No,No,1,Recycled Wood,Yes,Monthly Surprise Box,No
RESP_2186,35+,Tier 1,Corporate,11,Physical Books,Learn/Grow,15-30m,4,Social Media/Influencers,Dark Academia/Vintage,1,1,0,1,None,0,0,1,1,1,Sci-Fi,1-3,7007,619,3031,Yes,Yes,1,Genuine Leather,No,One-time Purchase,Yes
RESP_2187,35+,Tier 1,Other,4,Physical Books,Digital Detox,15-30m,2,Social Media/Influencers,Minimalist/Modern,1,0,0,0,None,0,0,1,0,0,Romance,0,10991,872,2747,Yes,No,5,Handloom Fabric,No,One-time Purchase,No
RESP_2188,18-24,Tier 3,Student,16,E-books/Kindle,Escape/Relax,30-60m,3,Social Media/Influencers,Minimalist/Modern,0,0,0,1,Sticky Tabs,0,0,0,0,0,Mythology/History,1-3,5461,749,2941,Yes,No,2,Metallic,No,Monthly Surprise Box,Maybe
RESP_2189,25-34,Tier 3,Corporate,8,Audiobooks,Learn/Grow,30-60m,3,Bestseller Lists,Minimalist/Modern,0,0,0,0,None,0,1,1,0,1,Sci-Fi,1-3,2143,515,2143,No,No,2,Recycled Wood,No,One-time Purchase,No
RESP_2190,25-34,Tier 2,Student,100,Audiobooks,Learn/Grow,30-60m,2,Social Media/Influencers,Minimalist/Modern,0,1,0,0,Sticky Tabs,0,0,1,1,0,Romance,4-6,8184,816,2709,Yes,No,4,Metallic,Yes,One-time Purchase,No
RESP_2191,25-34,Tier 1,Student,8,Physical Books,Social Status,30-60m,5,Bestseller Lists,Traditional Indian/Ikat,1,1,0,0,Digital Notes,0,0,0,1,0,Mythology/History,1-3,7584,722,3010,Yes,Yes,1,Handloom Fabric,No,One-time Purchase,No
RESP_2192,18-24,Tier 1,Corporate,9,Physical Books,Escape/Relax,15-30m,1,Peer Recommendations,Minimalist/Modern,1,1,0,0,Digital Notes,0,0,1,1,1,Self-Help,1-3,8854,753,3260,Yes,Yes,1,Handloom Fabric,No,One-time Purchase,No
RESP_2193,25-34,Tier 2,Student,5,Hybrid,Escape/Relax,1hr+,5,Bestseller Lists,Traditional Indian/Ikat,0,0,1,0,Digital Notes,0,1,0,0,0,Thriller/Mystery,1-3,2313,332,1831,No,Yes,5,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2194,18-24,Tier 1,Creative/Freelancer,12,Hybrid,Learn/Grow,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Digital Notes,1,0,0,0,0,Romance,1-3,10137,827,3080,Yes,No,1,Recycled Wood,No,Monthly Surprise Box,No
RESP_2195,18-24,Tier 1,Student,9,E-books/Kindle,Digital Detox,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,0,0,0,Dog-ear,1,0,0,0,0,Self-Help,0,9399,904,2874,Yes,Yes,5,Recycled Wood,No,Monthly Surprise Box,Maybe
RESP_2196,18-24,Tier 3,Student,8,Physical Books,Learn/Grow,30-60m,1,Bestseller Lists,Minimalist/Modern,0,0,0,0,Sticky Tabs,0,0,1,0,0,Mythology/History,0,4566,696,2824,No,Yes,2,Handloom Fabric,No,Monthly Surprise Box,Maybe
RESP_2197,35+,Tier 2,Creative/Freelancer,8,Physical Books,Learn/Grow,15-30m,1,Social Media/Influencers,Minimalist/Modern,1,1,1,0,Dog-ear,0,0,0,1,0,Thriller/Mystery,4-6,4519,544,2555,No,No,5,Recycled Wood,No,One-time Purchase,No
RESP_2198,25-34,Tier 1,Student,9,Physical Books,Social Status,15-30m,3,Peer Recommendations,Minimalist/Modern,0,0,0,0,Digital Notes,0,0,0,0,0,Thriller/Mystery,4-6,4637,583,2019,No,No,1,Recycled Wood,Yes,Monthly Surprise Box,No
RESP_2199,18-24,Tier 1,Creative/Freelancer,12,Hybrid,Learn/Grow,<15m,4,Social Media/Influencers,Traditional Indian/Ikat,1,1,0,0,Digital Notes,1,0,0,1,0,Romance,1-3,7116,821,2563,Yes,Yes,2,Genuine Leather,No,One-time Purchase,Maybe
RESP_2200,18-24,Tier 2,Student,11,E-books/Kindle,Digital Detox,1hr+,2,Bestseller Lists,Minimalist/Modern,1,0,1,1,Digital Notes,1,0,0,0,1,Romance,1-3,5707,657,2934,Yes,No,1,Recycled Wood,Yes,Monthly Surprise Box,No
RESP_2201,18-24,Tier 2,Student,11,Physical Books,Escape/Relax,15-30m,4,Peer Recommendations,Dark Academia/Vintage,1,1,1,0,None,1,1,1,1,1,Thriller/Mystery,4-6,3955,400,2491,No,Yes,4,Handloom Fabric,No,One-time Purchase,Yes
RESP_2202,25-34,Tier 1,Creative/Freelancer,18,Audiobooks,Digital Detox,15-30m,4,Peer Recommendations,Dark Academia/Vintage,1,0,0,0,Dog-ear,1,0,1,0,0,Mythology/History,7+,5343,656,2304,Yes,Yes,3,Metallic,No,Monthly Surprise Box,Yes
RESP_2203,35+,Tier 1,Student,8,Hybrid,Social Status,30-60m,4,Bestseller Lists,Dark Academia/Vintage,0,0,1,0,None,1,0,0,1,0,Mythology/History,4-6,6950,699,2956,Yes,Yes,4,Recycled Wood,No,One-time Purchase,Maybe
RESP_2204,18-24,Tier 2,Creative/Freelancer,7,E-books/Kindle,Digital Detox,<15m,1,Bestseller Lists,Minimalist/Modern,0,0,1,1,None,1,0,1,0,0,Romance,1-3,2670,580,2297,No,No,3,Recycled Wood,Yes,One-time Purchase,No
RESP_2205,35+,Tier 1,Corporate,4,Physical Books,Social Status,30-60m,1,Bestseller Lists,Minimalist/Modern,0,1,0,0,Dog-ear,0,1,1,1,1,Thriller/Mystery,1-3,15996,1052,3510,Yes,Yes,1,Recycled Wood,Yes,Monthly Surprise Box,No
